LABEL,TEXT,URL,EMAIL,PHONE
smishing,full body massages with young girlsayush spa  wellnesstrained female therapist mahalaxmi metro tower vaishali sec gzb call,No,No,No
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,No,No,No
smishing,buy gb xiaomi mi pad  manufacturer refurbished tablet on ebay  great price click httpgooglvzsyqc to buy  rs only hurry  limited stocks left,No,No,No
ham,Hows the street where the end of library walk is?,No,No,No
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,No,No,No
spam,get an extra  off on a minimum spend of inr  on all purchases made at the myntra mobile app  using your standard chartered card only on th and th oct  visit onsccommyntraapp for offer details tcs apply,No,No,No
ham,Ok try to do week end course in coimbatore.,No,No,No
spam,march bag has sugar matte lipstickpowerpacked beauty products in silver metallic baguse renew get  off  month plan book now httpgooglolzrh,No,No,No
smishing,YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd,No,No,Yes
smishing,ready for ind vs nz today beat new zealands score today by recharging with an amount greater than their score  win the difference as cashback maximum cashback worth rs valid for the next  hours tc bitlypiycu  how to get started on chillr click  bitlyhdfcregistration,No,No,No
smishing,Dear customer SBI your credit card point worth INR XXXX expire by tomorrow Kindly redeem your point in cash by click here www.redeemrewrdpoint com,Yes,No,No
ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,No,No,No
ham,"Alright, we're all set here, text the man",No,No,No
ham,I will treasure every moment we spend together...,No,No,No
ham,Wif my family booking tour package.,No,No,No
spam,as privileged member of marks  spencer club india you have priority access to sale dec  janget upto  offadnl  cashback on axis bankhsbc cardstc,No,No,No
ham,No message..no responce..what happend?,No,No,No
smishing,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,No,No,Yes
spam,just pay rs  for our services   get haryana govt affordable scheme bhk flat total cost of flat is only rs lacs at sec  faridabad,No,No,No
spam,ebay flash sale was for first time users only as our returning customer  use this flat  off code rbebaydec on wwwebayin max disc rsvalid till  dec,No,No,No
smishing,You have 1 new message. Please call 08715205273,No,No,Yes
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,No,No,No
ham,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,No,No,No
smishing,Dear customer your SBI Credit Card point worth INR XXXX expire by today Kindly redeem your point in cash by click here http://sbicxpay.com/,Yes,No,No
ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,No,No,No
spam,live healthy  buy healthy with askmegrocery  get  off on all groceries using flat use flat for  off  extra  mobikwik cashback visit httpgooglphwn,No,No,No
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",No,No,No
ham,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",No,No,No
smishing,Dear Vikas You have successfully be vaccinate with your 2nd Dose with COVISHIELD on XX-XX-XXXX at 01:12 PM You may download your vaccination Certificate from http://cowin.gov.in COWIN,Yes,No,No
spam,More April Coupon Pack Input code LAPRILMIDMNL in your Wallet to receive X coupon with XX off each max P80 off from April XX to 26. http://mink.me/tlEQ,Yes,No,No
spam,its true next day delivery buy pigeon  ltr outer lid aluminium pressure cooker at rs  order now httpgooglaormmd askmebazaar,No,No,No
ham,Is she replying. Has boye changed his phone number,No,No,No
ham,Understand. his loss is my gain :) so do you work? School?,No,No,No
ham,U having lunch alone? I now so bored...,No,No,No
smishing,hi vijay  you are eligible for a fuel saver card with benefits like free fuel x reward points cash back etc click httpgooglzace to apply online,No,No,No
smishing,Your Apple ID be due to expire today Prevent this by confirm your Apple ID at http://apple-access.com,Yes,No,No
spam,dont miss the grand nike sale get flat  off on  selected stocksvat extra visit your nearest nike store todaytc,No,No,No
ham,"Sorry, I'll call later..I am in a meeting",No,No,No
spam,only for two days shop on ebay  get  off via oxigen wallet valid only thth nov promocode blackfri get dressed for winters httpbitlyokmqwp,No,No,No
spam,never before offer lowest rates on grocery get upto  off on all items flat  extra  on mobikwik code ss hurry limited offer wwwaskmegrocerycom,No,No,No
spam,mark one case n  obj but aj am nt sure of answers underprepared,No,No,No
spam,mother of all sale  grab upto  off only for  days  wwwallonlinestorein offer valid till th may hurry tc apply,No,No,No
smishing,postpaid pe prepaid ka mazaa get rs  tt in rs  rental in postpaid to get extra rs  talktime  call  today ltd period offer,No,No,No
spam,payzapp shopaholics offer beauty and wellness product discounts nykaaget extra  off on min spend of rs with payzapponly for andriod userstc apply,No,No,No
smishing,"your income tax refund of Rs.16,988 have be approve and your bank a c will be credit shortly Do kindly verify your a c no 5XXXXX6755 If the same be incorrect quickly follow the link below to update your bank record on file http://bit.ly/2kVr21s",Yes,No,No
ham,Oooh I got plenty of those!,No,No,No
ham,Hi! This is Roger from CL. How are you?,No,No,No
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,No,No,No
smishing,We have detect suspicious activity on your account login at http://ulster-onlinetransaction -review.com to avoid your online banking from be block,Yes,No,No
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",No,No,No
smishing,Dear customer your Kotak Mahendra bank A C will be suspend K.YC update your A C immediately 10min click here Link http://245edbfbacc7.ngrok.io thank you,Yes,No,No
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends�.",No,No,No
smishing,Exciting NEW offer when you Dial XXX OR Click http://bit.ly/2NbwpTZ to download MyMTNAPP click on the MEGADEAL ZONE crack the Egg to enjoy your offer,Yes,No,No
spam,bikanervala wishing u very happy birthday in advance celebrate your birthday with us  get off on cake as ur bday gift from us ph,No,No,No
spam,I be XX year old and single I want to find a mature male partner please,No,No,No
spam,get upto rs cashback on domestic flights pay via icici internet banking use code icicinb tnc book on makemytrip app mdealcotmjkmtemtq,No,No,No
smishing,You have consumed 80% MB's (6am-6pm) of your internet offer. Dial *29# and get 75GB to be used in 12AM-12PM at Rs175 incl. tax for 30 days,No,No,No
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,No,No,No
ham,What happened to our yo date?,No,No,No
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",No,No,No
smishing,Get Free Advice On HIV & Related Health Issues  call 6222 now absolutely free! Powered By The Network That Cares  Etisalat,No,No,No
ham,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,No,No,No
spam,Lottery Id APRXXX5498 Get Rs XXXXXX in your XXXX78 A C in X min Submit your detail to receive your Amount app1.cstatic.in/ LSsZp61M,No,No,No
smishing,Dear AirTel User Your Air Tel SIM KYC Hass Been Expire today Please Update Your KYC Call as XXXXXXXXXX immediately Will Be Block Your SIM Airtel office,No,No,No
ham,"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her",No,No,No
ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",No,No,No
spam,exclusive offer  get  tees just at rs only trendy tops with stylish designs and patterns shop now on yepme app mdealcotnjuodqnq,No,No,No
smishing,askmegrocery flash sale at  off use flat for  off  extra mobikwik cashback visit httpgooglqlgxfz  min purchase rs free delivery,No,No,No
smishing,"58 [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",Yes,No,No
smishing,central park launching soon  bhk lake front apts   lac only at south of gurgaon plpsubvention avilable inaugural disc for ltd units call,No,No,No
spam,exclusive offer only on san martin by pacifica buy your dream home without paying any emi till one year of possessionbuy now,No,No,No
smishing,hi rajeshwari   thank you for calling  deals discounts and offers on shopping shop now on mbazaar dial  toll free now,No,No,No
spam,dear surinder singh sokhi  one league and daniel hechter bring to you offer de celebration get flat rs  off on the purchase of more than  garment tc,No,No,No
spam,the body shop happy holidays enjoy  off on any  products store wide additional  off for members rush now limited period offer tc apply,No,No,No
spam,have a great dining experience in the comfort of your home get food from your favourite restaurants on www swiggy com use code swiggy to get rs  off tca,No,No,No
spam,"Daddy, can u look in the mailbox on your way home please?",No,No,No
spam,allen solly invites you to our new store launch at st floor  mall of india  noida special surprise offers instore for my solly members tcs,No,No,No
spam,your first transaction of rs earns you  cashback use code apr  valid once for you till th apr not valid for airtel httpsfrchinapr,No,No,No
smishing,Due to COVID19 if you wish to defer Standing Instructions for EMI of your loan Ac x0501 upto May'20 please forward this SMS to XXXXXXXXXX by 23.04.20 But Interest liability will increase Please do not share your OTP with anyone as Bank never ask for it,No,No,Yes
smishing,Dear customer Your SBI Bank Account have be put on HOLD Plz Update your Document visit SBI website http://sbiloginkyc .com to update by Net Banking,Yes,No,No
spam,Don't miss out! Only two days left to get up to 50% OFF on all items at J's Summer Gala Sale. The sale ends on May 14th. Shop in-store and online at bit.ly/42P5HoZ.,No,No,No
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",No,No,No
smishing,Customer Your SBI Account Will be Suspended Please Re KYC Verification Update Click here link http://cc0ee4981dab.ngrok.io,Yes,No,No
smishing,Due to requirement of Civil Aviation Administration of Vietnam Jetstar Pacific will stop operate flight between Viet Nam and HongKong until further notice Your flight number BL165 of book VWBP7 from HKG to DAD on 18-FEB-2020 be CANCELLED The unused ticket will be refund Jetstar sincerely apologize Please call +84 XX XXXX XXXX for any enquiry,No,No,No
spam,colors are brightening up the scene  water sprinkling up high happy holi a one electronics maninagar special offer on air conditioner  air cooler,No,No,No
spam,"FLAT 15% OFF on Sneakers above Rs. 4,500/- Shop now at bit.ly/FLAT15-SNEAKER",No,No,No
ham,Wat uniform? In where get?,No,No,No
smishing,FRENDSHIP DTING your profile be match with VIP female frnds in your locality plz call now XXXXXXXXXX,No,No,No
smishing,Citi Alerts Your Profile be on hold due to strange activity be find Please Update info at http://tinyurl.com/ y8bh2wfx to regain control,Yes,No,No
spam,double dhamaka rsmb g data for  day  rs balance for  dayoffer aaj hi manya extra validity in hrsdial  for best offer,No,No,No
spam,The Train is running late by 04:11 hrs from the last destination station.It is likely to make up.Please check exact status from NTES or 139. Indian Railway,No,No,No
